run_id,patient_id,repetition,micro_f1_mean,micro_f1_std,hallucination_mean,omission_mean,drift_score_mean,latency_mean_s
20260522_161848,patient_22,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.709791999994195
20260522_161848,patient_23,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.742292599999928
20260522_161848,patient_23,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.7985544000039226
20260522_161848,patient_23,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.50155359999917
20260522_161848,patient_23,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.33705899999768
20260522_161848,patient_24,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.6952082999996492
20260522_161848,patient_24,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.6434566999960225
20260522_161848,patient_24,10,0.6666666666666666,0.0,2.0,2.0,0.25,1.8025421999991522
20260522_161848,patient_24,16,0.6666666666666666,0.0,2.0,2.0,0.25,1.9564555000033579
20260522_161848,patient_25,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,2.2778715000022203
20260522_161848,patient_25,5,0.0,0.0,8.0,9.0,1.0,3.351896600004693
20260522_161848,patient_25,10,0.11764705882352941,0.0,7.0,8.0,0.9354166666666667,4.295801899999788
20260522_161848,patient_25,16,0.11764705882352941,0.0,7.0,8.0,0.9354166666666667,3.775674700002128
20260522_161848,patient_26,1,0.6,0.0,2.0,2.0,0.2857142857142857,1.9401384000011603
20260522_161848,patient_26,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.044191699998919
20260522_161848,patient_26,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.4845963999978267
20260522_161848,patient_26,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.115686299999652
20260522_161848,patient_27,1,0.5714285714285714,0.0,3.0,3.0,0.3,2.060082700001658
20260522_161848,patient_27,5,0.5714285714285714,0.0,3.0,3.0,0.425,2.30222330000106
20260522_161848,patient_27,10,0.5714285714285714,0.0,3.0,3.0,0.425,2.0856265000038547
20260522_161848,patient_27,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,3.894356800003152
20260522_161848,patient_28,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.9406646999996156
20260522_161848,patient_28,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.787945199997921
20260522_161848,patient_28,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.395254600000044
20260522_161848,patient_28,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.4360364000021946
20260522_161848,patient_29,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,2.7008586000010837
20260522_161848,patient_29,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,2.794937200000277
20260522_161848,patient_29,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,2.903038299999025
20260522_161848,patient_29,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.5938576000044122
20260522_161848,patient_30,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.1928833999991184
20260522_161848,patient_30,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.108852500001376
20260522_161848,patient_30,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,2.9413386000014725
20260522_161848,patient_30,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.2164326999991317
20260522_161848,patient_31,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,3.3494072999965283
20260522_161848,patient_31,5,0.125,0.0,6.0,8.0,0.9666666666666667,4.4379457000031834
20260522_161848,patient_31,10,0.125,0.0,6.0,8.0,0.9666666666666667,5.013318999997864
20260522_161848,patient_31,16,0.125,0.0,6.0,8.0,0.930952380952381,4.418029499996919
20260522_161848,patient_32,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,2.6666016999952262
20260522_161848,patient_32,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.8072567000053823
20260522_161848,patient_32,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.802705699999933
20260522_161848,patient_32,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.719574000002467
20260522_161848,patient_33,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.5266619000030914
20260522_161848,patient_33,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.7679684000031557
20260522_161848,patient_33,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.2425893999970867
20260522_161848,patient_33,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.951890899996215
20260522_161848,patient_34,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.8757324000034714
20260522_161848,patient_34,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.7174511999983224
20260522_161848,patient_34,10,0.6666666666666666,0.0,2.0,2.0,0.25,1.7940851999956067
20260522_161848,patient_34,16,0.6666666666666666,0.0,2.0,2.0,0.25,1.5747742999956245
20260522_161848,patient_35,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,2.4686252000028617
20260522_161848,patient_35,5,0.0,0.0,8.0,9.0,1.0,3.269979199998488
20260522_161848,patient_35,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.722911100005149
20260522_161848,patient_35,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,3.913377600001695
20260522_161848,patient_36,1,0.6,0.0,2.0,2.0,0.2857142857142857,1.8766771999944467
20260522_161848,patient_36,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.108692299996619
20260522_161848,patient_36,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.1195526999945287
20260522_161848,patient_36,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.12357350000093
20260522_161848,patient_37,1,0.5714285714285714,0.0,3.0,3.0,0.3,2.0398506999990786
20260522_161848,patient_37,5,0.5714285714285714,0.0,3.0,3.0,0.425,2.729437499998312
20260522_161848,patient_37,10,0.5714285714285714,0.0,3.0,3.0,0.425,2.8893112000005203
20260522_161848,patient_37,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,4.704698099994857
20260522_161848,patient_38,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.49853830000211
20260522_161848,patient_38,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.554434899997432
20260522_161848,patient_38,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.6858976000003167
20260522_161848,patient_38,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.6689050999993924
20260522_161848,patient_39,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,3.4203436999960104
20260522_161848,patient_39,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,3.2028133000058006
20260522_161848,patient_39,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,3.4871293000032892
20260522_161848,patient_39,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.8847860999958357
20260522_161848,patient_40,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.1888991000014357
20260522_161848,patient_40,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,3.2770648000005167
20260522_161848,patient_40,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.047107899998082
20260522_161848,patient_40,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,4.252344200001971
20260522_161848,patient_41,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,3.8401491999975406
20260522_161848,patient_41,5,0.125,0.0,6.0,8.0,0.9666666666666667,5.874099900000147
20260522_161848,patient_41,10,0.125,0.0,6.0,8.0,0.9666666666666667,5.767655899995589
20260522_161848,patient_41,16,0.125,0.0,6.0,8.0,0.930952380952381,5.375402899997425
20260522_161848,patient_42,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,2.3563530999963405
20260522_161848,patient_42,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.016458199999761
20260522_161848,patient_42,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.459143400003086
20260522_161848,patient_42,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.04438189999928
20260522_161848,patient_43,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.9315331999969203
20260522_161848,patient_43,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.179976599996735
20260522_161848,patient_43,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.8360854999991716
20260522_161848,patient_43,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.9429912000050535
20260522_161848,patient_44,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.7954398000001675
20260522_161848,patient_44,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.6043051000015112
20260522_161848,patient_44,10,0.6666666666666666,0.0,2.0,2.0,0.25,1.7251285999955144
20260522_161848,patient_44,16,0.6666666666666666,0.0,2.0,2.0,0.25,1.86588180000399
20260522_161848,patient_45,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,2.1509606999970856
20260522_161848,patient_45,5,0.0,0.0,8.0,9.0,1.0,3.2425083000052837
20260522_161848,patient_45,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.249708299998019
20260522_161848,patient_45,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,3.9695653000017046
20260522_161848,patient_46,1,0.6,0.0,2.0,2.0,0.2857142857142857,1.7801626000000397
20260522_161848,patient_46,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.8056398999979137
20260522_161848,patient_46,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.0366505999991205
20260522_161848,patient_46,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,4.329980599999544
20260522_161848,patient_47,1,0.5714285714285714,0.0,3.0,3.0,0.3,3.2488592000008794
20260522_161848,patient_47,5,0.5714285714285714,0.0,3.0,3.0,0.425,2.4594501000028686
20260522_161848,patient_47,10,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,3.748969500004023
20260522_161848,patient_47,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,5.475602300000901
20260522_161848,patient_48,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,3.2955643000022974
20260522_161848,patient_48,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,3.2136383000033675
20260522_161848,patient_48,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,3.035488200002874
20260522_161848,patient_48,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,3.286313999997219
20260522_161848,patient_49,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,3.4982592000014847
20260522_161848,patient_49,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,3.4019435000009253
20260522_161848,patient_49,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,5.35320910000155
20260522_161848,patient_49,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.5043499000021257
20260522_161848,patient_50,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.304659499997797
20260522_161848,patient_50,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.7613910999934888
20260522_161848,patient_50,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.5957395999939763
20260522_161848,patient_50,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,4.79453420000209
20260522_161848,patient_51,1,0.23529411764705882,0.0,6.0,7.0,0.43333333333333335,4.885673800003133
20260522_161848,patient_51,5,0.125,0.0,6.0,8.0,0.9666666666666667,6.425260099997104
20260522_161848,patient_51,10,0.125,0.0,6.0,8.0,0.9666666666666667,6.323150999996869
20260522_161848,patient_51,16,0.125,0.0,6.0,8.0,0.8897435897435897,5.979906599997776
20260522_161848,patient_52,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,2.5224440000019968
20260522_161848,patient_52,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,5.501166900001408
20260522_161848,patient_52,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.287038800001028
20260522_161848,patient_52,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.992019600002095
20260522_161848,patient_53,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.323756699996011
20260522_161848,patient_53,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.051664200000232
20260522_161848,patient_53,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.2076310999982525
20260522_161848,patient_53,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.9491635999947903
20260522_161848,patient_54,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.72756649999792
20260522_161848,patient_54,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.9881345000030706
20260522_161848,patient_54,10,0.6666666666666666,0.0,2.0,2.0,0.25,2.0888788999945973
20260522_161848,patient_54,16,0.6666666666666666,0.0,2.0,2.0,0.25,2.08788210000057
20260522_161848,patient_55,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,2.6836733000018285
20260522_161848,patient_55,5,0.0,0.0,8.0,9.0,1.0,3.8444860000017798
20260522_161848,patient_55,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,5.13924030000635
20260522_161848,patient_55,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.569732700001623
20260522_161848,patient_56,1,0.6,0.0,2.0,2.0,0.2857142857142857,2.745146900000691
20260522_161848,patient_56,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,4.0643668999982765
20260522_161848,patient_56,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.7191191999954754
20260522_161848,patient_56,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.310366300000169
20260522_161848,patient_57,1,0.5714285714285714,0.0,3.0,3.0,0.3,2.794330600001558
20260522_161848,patient_57,5,0.5714285714285714,0.0,3.0,3.0,0.425,2.4849275999949896
20260522_161848,patient_57,10,0.5714285714285714,0.0,3.0,3.0,0.425,2.3824939000041923
20260522_161848,patient_57,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,4.992595499999879
20260522_161848,patient_58,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.926965700004075
20260522_161848,patient_58,5,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,3.2264835000023595
20260522_161848,patient_58,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,3.104353800001263
20260522_161848,patient_58,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,3.380517700003111
20260522_161848,patient_59,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,3.464115300004778
20260522_161848,patient_59,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,3.4497532000023057
20260522_161848,patient_59,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,3.859016399997927
20260522_161848,patient_59,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.3023648999951547
20260522_161848,patient_60,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.241593799997645
20260522_161848,patient_60,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.271679600002244
20260522_161848,patient_60,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.084988999995403
20260522_161848,patient_60,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.4773094999982277
20260522_161848,patient_61,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,3.6113689999983762
20260522_161848,patient_61,5,0.125,0.0,6.0,8.0,0.9666666666666667,4.916655799999717
20260522_161848,patient_61,10,0.125,0.0,6.0,8.0,0.9666666666666667,6.017614500000491
20260522_161848,patient_61,16,0.125,0.0,6.0,8.0,0.930952380952381,5.805126300001575
20260522_161848,patient_62,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,2.912743099994259
20260522_161848,patient_62,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.9632272999951965
20260522_161848,patient_62,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.697860300002503
20260522_161848,patient_62,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.217957400003797
20260522_161848,patient_63,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,4.08459770000627
20260522_161848,patient_63,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.0848622000048636
20260522_161848,patient_63,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.765233800004353
20260522_161848,patient_63,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,4.547812199998589
20260522_161848,patient_64,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.625327500005369
20260522_161848,patient_64,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.4721606000020984
20260522_161848,patient_64,10,0.6666666666666666,0.0,2.0,2.0,0.25,1.5331363000004785
20260522_161848,patient_64,16,0.6666666666666666,0.0,2.0,2.0,0.25,1.9165272000027471
20260522_161848,patient_65,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,4.237678600002255
20260522_161848,patient_65,5,0.0,0.0,8.0,9.0,1.0,3.9549707999976818
20260522_161848,patient_65,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.01229020000028
20260522_161848,patient_65,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,3.836074999999255
20260522_161848,patient_66,1,0.6,0.0,2.0,2.0,0.2857142857142857,1.8264964999980293
20260522_161848,patient_66,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.3184494000015547
20260522_161848,patient_66,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.860381699996651
20260522_161848,patient_66,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.123272700002417
20260522_161848,patient_67,1,0.5714285714285714,0.0,3.0,3.0,0.3,3.184272800004692
20260522_161848,patient_67,5,0.5714285714285714,0.0,3.0,3.0,0.425,3.461526999999478
20260522_161848,patient_67,10,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,5.365272399998503
20260522_161848,patient_67,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,6.827247900000657
20260522_161848,patient_68,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,3.724991000002774
20260522_161848,patient_68,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.5312951000014436
20260522_161848,patient_68,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.865813500000513
20260522_161848,patient_68,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,4.183377200002724
20260522_161848,patient_69,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,4.21044609999808
