run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score
20260522_161359,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:12.926427,1,200,3.064370300002338,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260522_161359,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:16.401903,1,200,3.062725399999181,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260522_161359,patient_07,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:19.505988,1,200,1.9384528000009595,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.0,0.6,0.3
20260522_161359,patient_07,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:21.549886,1,200,2.4567909999968833,0.5714285714285714,0.5714285714285714,0.5714285714285714,3,3,0.25,0.6,0.425
20260522_161359,patient_07,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:24.190571,1,200,3.6700969000012265,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7272727272727273,0.8333333333333334,0.7803030303030303
20260522_161359,patient_07,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:28.222184,1,200,4.656886400000076,0.2857142857142857,0.2857142857142857,0.2857142857142857,5,5,0.7272727272727273,0.8333333333333334,0.7803030303030303
20260522_161359,patient_08,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:32.924530,1,200,2.6469304999991436,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615
20260522_161359,patient_08,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:35.688635,1,200,2.4111973000035505,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725
20260522_161359,patient_08,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:38.286054,1,200,2.4510210000007646,0.5,0.4444444444444444,0.47058823529411764,5,4,0.2222222222222222,0.6923076923076923,0.45726495726495725
20260522_161359,patient_08,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:41.135773,1,200,2.9912944000025163,0.5,0.4444444444444444,0.47058823529411764,5,4,0.0,0.6923076923076923,0.34615384615384615
20260522_161359,patient_09,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:44.166425,1,200,2.945421799995529,0.2,0.2,0.20000000000000004,4,4,0.0,0.8888888888888888,0.4444444444444444
20260522_161359,patient_09,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:47.202814,1,200,2.780290700000478,0.2,0.2,0.20000000000000004,4,4,0.33333333333333337,0.8888888888888888,0.6111111111111112
20260522_161359,patient_09,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:50.141563,1,200,2.7462711000043782,0.2,0.2,0.20000000000000004,4,4,0.5714285714285714,0.8888888888888888,0.7301587301587301
20260522_161359,patient_09,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:53.143329,1,200,2.8188944999928935,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260522_161359,patient_10,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:56.014888,1,200,2.4635997000004863,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365
20260522_161359,patient_10,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:15:58.586709,1,200,2.274575100003858,0.42857142857142855,0.42857142857142855,0.42857142857142855,4,4,0.0,0.7272727272727273,0.36363636363636365
20260522_161359,patient_10,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:16:01.053397,1,200,3.8792485000012675,0.25,0.2857142857142857,0.26666666666666666,5,6,0.5,0.8461538461538461,0.6730769230769231
20260522_161359,patient_10,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-22T16:16:05.210988,1,200,4.465320399998745,0.25,0.2857142857142857,0.26666666666666666,5,6,0.5,0.8461538461538461,0.6730769230769231
