run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score
20260520_152150,patient_02,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:27:24.360572,1,200,6.3904671000000235,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222
20260520_152150,patient_02,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:27:30.758544,1,200,6.138307799999893,0.7142857142857143,0.7142857142857143,0.7142857142857143,2,2,0.0,0.4444444444444444,0.2222222222222222
20260520_152150,patient_02,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:27:37.007649,1,200,21.241332100000363,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:27:58.258493,1,200,9.638179800000216,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:28:07.914688,1,200,10.634804000001168,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:28:18.741552,1,200,10.726475800000117,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:28:29.478513,1,200,10.41970020000008,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:28:39.906319,1,200,11.7597425999993,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:28:51.926801,1,200,10.981274300000223,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:02.917542,1,200,11.558327400000053,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:14.485641,1,200,13.673411899999337,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:28.898555,1,200,17.623266700000386,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:29:46.531798,1,200,18.523547400000098,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_02,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:05.063015,1,200,15.296506200000294,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,6,0.9230769230769231,0.9230769230769231,0.9230769230769231
20260520_152150,patient_03,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:20.409942,1,200,9.753309499999887,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:30.174641,1,200,8.963919100000567,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:39.150590,1,200,8.881768600000214,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:48.084103,1,200,9.660539099999369,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:30:57.763548,1,200,9.92950650000057,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:07.710104,1,200,9.697269699998287,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:17.501135,1,200,8.059942199999568,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:25.579516,1,200,8.319936300000336,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:33.908200,1,200,7.984030900001017,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:42.074085,1,200,8.652703400000973,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:31:50.736416,1,200,9.40293230000134,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:00.147157,1,200,10.021538599999985,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:10.596592,1,200,6.30130139999892,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:16.906080,1,200,9.550967999999557,1.0,0.0,0.0,9,0,1.0,1.0,1.0
20260520_152150,patient_03,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:32:26.465984,1,200,43.30115569999907,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
